Id,ID mess,Date,Year,Season,Mound ID,Site,Mound,Depth,Species,Tot num,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,Weight,treatment,time,size
2010FallCrab Hole196Shallow,2010FallCrab Hole196ShallowE.Depressus,9/1/2010,2010,Fall,Crab Hole 196,Crab Hole,196,Shallow,E.Depressus,21,7.9,6.5,7.8,6.3,8.4,4.1,5.3,6.8,3.1,9.8,7.5,8.7,8.6,2.9,5.8,7.6,8.5,8,15.2,10.2,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.024,Late large,Late,Large
2010FallCrab Hole196Shallow,2010FallCrab Hole196ShallowNakedGoby,9/1/2010,2010,Fall,Crab Hole 196,Crab Hole,196,Shallow,NakedGoby,1,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.298,Late large,Late,Large
2010FallCrab Hole196Shallow,2010FallCrab Hole196ShallowP.Herbstii,9/1/2010,2010,Fall,Crab Hole 196,Crab Hole,196,Shallow,P.Herbstii,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.202,Late large,Late,Large
2010FallCrab Hole196Shallow,2010FallCrab Hole196ShallowPolychaete,9/1/2010,2010,Fall,Crab Hole 196,Crab Hole,196,Shallow,Polychaete,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,Late large,Late,Large
2010FallCrab Hole197Deep,2010FallCrab Hole197DeepCrestedBlenny,9/1/2010,2010,Fall,Crab Hole 197,Crab Hole,197,Deep,CrestedBlenny,1,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.242,Early shell,Early,
2010FallCrab Hole197Deep,2010FallCrab Hole197DeepE.Depressus,9/1/2010,2010,Fall,Crab Hole 197,Crab Hole,197,Deep,E.Depressus,4,9.7,7.7,9.1,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.181,Early shell,Early,
2010FallCrab Hole197Shallow,2010FallCrab Hole197ShallowCrestedBlenny,9/1/2010,2010,Fall,Crab Hole 197,Crab Hole,197,Shallow,CrestedBlenny,1,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.828,Early shell,Early,
2010FallCrab Hole197Shallow,2010FallCrab Hole197ShallowE.Depressus,9/1/2010,2010,Fall,Crab Hole 197,Crab Hole,197,Shallow,E.Depressus,25,15.8,14.3,14.9,12.6,11.3,11.8,9.4,9.2,11.2,10.4,9.5,8,7.3,8.7,7.1,7.7,8.1,6.1,4.4,5.5,7.6,4.2,6.7,3,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,9.42,Early shell,Early,
2010FallCrab Hole197Shallow,2010FallCrab Hole197ShallowNakedGoby,9/1/2010,2010,Fall,Crab Hole 197,Crab Hole,197,Shallow,NakedGoby,2,40.9,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.479,Early shell,Early,
2010FallCrab Hole197Shallow,2010FallCrab Hole197ShallowPolychaete,9/1/2010,2010,Fall,Crab Hole 197,Crab Hole,197,Shallow,Polychaete,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254,Early shell,Early,
2010FallCrab Hole197Shallow,2010FallCrab Hole197ShallowSkilletFish,9/1/2010,2010,Fall,Crab Hole 197,Crab Hole,197,Shallow,SkilletFish,2,41.7,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.606,Early shell,Early,
2010FallCrab Hole216Deep,2010FallCrab Hole216DeepE.Depressus,9/1/2010,2010,Fall,Crab Hole 216,Crab Hole,216,Deep,E.Depressus,10,14.7,7.4,11.3,5.1,5.4,5.2,11.4,8.4,6.2,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.574,Blank,,
2010FallCrab Hole216Deep,2010FallCrab Hole216DeepNakedGoby,9/1/2010,2010,Fall,Crab Hole 216,Crab Hole,216,Deep,NakedGoby,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,Blank,,
2010FallCrab Hole216Deep,2010FallCrab Hole216DeepSkilletFish,9/1/2010,2010,Fall,Crab Hole 216,Crab Hole,216,Deep,SkilletFish,1,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.977,Blank,,
2010FallCrab Hole216Shallow,2010FallCrab Hole216ShallowCrestedBlenny,9/1/2010,2010,Fall,Crab Hole 216,Crab Hole,216,Shallow,CrestedBlenny,1,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.676,Blank,,
2010FallCrab Hole216Shallow,2010FallCrab Hole216ShallowE.Depressus,9/1/2010,2010,Fall,Crab Hole 216,Crab Hole,216,Shallow,E.Depressus,17,20.9,16.1,15.4,12.6,11.5,7.6,9.4,8.3,8.3,6.8,7.3,9.2,63,6.4,4.2,4,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.555,Blank,,
2010FallCrab Hole216Shallow,2010FallCrab Hole216ShallowImpressedodostome,9/1/2010,2010,Fall,Crab Hole 216,Crab Hole,216,Shallow,Impressedodostome,1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,Blank,,
2010FallCrab Hole216Shallow,2010FallCrab Hole216ShallowSkilletFish,9/1/2010,2010,Fall,Crab Hole 216,Crab Hole,216,Shallow,SkilletFish,1,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.127,Blank,,
2010FallCrab Hole217Deep,2010FallCrab Hole217DeepE.Depressus,9/1/2010,2010,Fall,Crab Hole 217,Crab Hole,217,Deep,E.Depressus,12,14.7,10.3,7.2,5.7,8,9.3,7.5,5.5,5.6,4.6,5.8,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.109,Late small,Late,Small
2010FallCrab Hole217Deep,2010FallCrab Hole217DeepNakedGoby,9/1/2010,2010,Fall,Crab Hole 217,Crab Hole,217,Deep,NakedGoby,1,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.463,Late small,Late,Small
2010FallCrab Hole217Shallow,2010FallCrab Hole217ShallowCrestedBlenny,9/1/2010,2010,Fall,Crab Hole 217,Crab Hole,217,Shallow,CrestedBlenny,1,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.724,Late small,Late,Small
2010FallCrab Hole217Shallow,2010FallCrab Hole217ShallowE.Depressus,9/1/2010,2010,Fall,Crab Hole 217,Crab Hole,217,Shallow,E.Depressus,25,15.1,13.7,9.9,11.7,11.7,9.6,10.2,10.2,8.5,7.7,6.2,6.9,5.8,6.2,6,4.8,4.2,5.9,5.6,6.7,5.5,4.6,4.8,2.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,6.664,Late small,Late,Small
2010FallCrab Hole217Shallow,2010FallCrab Hole217ShallowToadfish,9/1/2010,2010,Fall,Crab Hole 217,Crab Hole,217,Shallow,Toadfish,1,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.423,Late small,Late,Small
2010FallCrab Hole218Deep,2010FallCrab Hole218DeepCrestedBlenny,9/1/2010,2010,Fall,Crab Hole 218,Crab Hole,218,Deep,CrestedBlenny,1,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.938,Early shell,Early,
2010FallCrab Hole218Deep,2010FallCrab Hole218DeepE.Depressus,9/1/2010,2010,Fall,Crab Hole 218,Crab Hole,218,Deep,E.Depressus,18,15.2,10.1,7.5,7.4,8.9,7.3,8.6,7.6,3.9,2.8,7.8,7,6.4,6.7,5.8,5.2,5.5,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.437,Early shell,Early,
2010FallCrab Hole218Deep,2010FallCrab Hole218DeepNakedGoby,9/1/2010,2010,Fall,Crab Hole 218,Crab Hole,218,Deep,NakedGoby,3,40.5,23.5,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,Early shell,Early,
2010FallCrab Hole219Deep,2010FallCrab Hole219DeepCrestedBlenny,9/1/2010,2010,Fall,Crab Hole 219,Crab Hole,219,Deep,CrestedBlenny,1,100.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.234,Blank,,
2010FallCrab Hole219Deep,2010FallCrab Hole219DeepE.Depressus,9/1/2010,2010,Fall,Crab Hole 219,Crab Hole,219,Deep,E.Depressus,17,9.1,11.2,9.8,8.2,6.4,5.8,10.8,6.3,7.8,8.1,7,5.7,6.6,5,4.3,4.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.189,Blank,,
2010FallCrab Hole220Deep,2010FallCrab Hole220DeepCrestedBlenny,9/1/2010,2010,Fall,Crab Hole 220,Crab Hole,220,Deep,CrestedBlenny,1,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.348,Early small,Early,Small
2010FallCrab Hole220Deep,2010FallCrab Hole220DeepE.Depressus,9/1/2010,2010,Fall,Crab Hole 220,Crab Hole,220,Deep,E.Depressus,15,6.4,7.8,9.8,8,9.5,6.6,9.7,10.5,8.7,5.1,6.9,4.2,9.2,8.1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.561,Early small,Early,Small
2010FallCrab Hole220Deep,2010FallCrab Hole220DeepNakedGoby,9/1/2010,2010,Fall,Crab Hole 220,Crab Hole,220,Deep,NakedGoby,1,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,Early small,Early,Small
2010FallCrab Hole220Shallow,2010FallCrab Hole220ShallowE.Depressus,9/1/2010,2010,Fall,Crab Hole 220,Crab Hole,220,Shallow,E.Depressus,33,14.3,14.2,11,8.6,7.2,6.3,8.4,8.9,5.4,8.4,5.6,6.3,9.8,12,4.4,4.9,13.3,4.3,9.9,3.8,4.7,7.7,6.9,14.1,6.1,7.1,6.7,10.6,7.7,4.9,7.3,10.2,7.6,,,,,,,,,,,,,,,,,,9.723,Early small,Early,Small
2010FallCrab Hole220Shallow,2010FallCrab Hole220ShallowNakedGoby,9/1/2010,2010,Fall,Crab Hole 220,Crab Hole,220,Shallow,NakedGoby,2,35.3,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971,Early small,Early,Small
2010FallCrab Hole220Shallow,2010FallCrab Hole220ShallowSkilletFish,9/1/2010,2010,Fall,Crab Hole 220,Crab Hole,220,Shallow,SkilletFish,3,34.9,47.3,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.338,Early small,Early,Small
2010SummerGibbs Shoal5Deep,2010SummerGibbs Shoal5DeepCrestedBlenny,7/1/2010,2010,Summer,Gibbs Shoal 5,Gibbs Shoal,5,Deep,CrestedBlenny,1,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.096,Blank,,
2010SummerGibbs Shoal5Deep,2010SummerGibbs Shoal5DeepE.Depressus,7/1/2010,2010,Summer,Gibbs Shoal 5,Gibbs Shoal,5,Deep,E.Depressus,22,9.4,3.8,4.6,4.1,6.6,8.6,4.5,8.1,6.1,5.2,5.1,9.7,4.5,11.2,7.2,7.1,8.7,11.8,3.2,4.8,13,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.374,Blank,,
2010SummerGibbs Shoal5Deep,2010SummerGibbs Shoal5DeepNakedGoby,7/1/2010,2010,Summer,Gibbs Shoal 5,Gibbs Shoal,5,Deep,NakedGoby,1,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,Blank,,
2010SummerGibbs Shoal5Deep,2010SummerGibbs Shoal5DeepSkilletFish,7/1/2010,2010,Summer,Gibbs Shoal 5,Gibbs Shoal,5,Deep,SkilletFish,1,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.948,Blank,,
2010SummerGibbs Shoal7Deep,2010SummerGibbs Shoal7DeepE.Depressus,7/1/2010,2010,Summer,Gibbs Shoal 7,Gibbs Shoal,7,Deep,E.Depressus,18,7.5,14.5,9,14.7,14.1,11.3,7.6,9.6,12.9,14.5,8.6,9.1,7.3,5.6,4.9,5.3,7.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.677,Early small,Early,Small
2010SummerGibbs Shoal7Deep,2010SummerGibbs Shoal7DeepSkilletFish,7/1/2010,2010,Summer,Gibbs Shoal 7,Gibbs Shoal,7,Deep,SkilletFish,1,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.068,Early small,Early,Small
2010SummerGibbs Shoal8Shallow,2010SummerGibbs Shoal8ShallowCrestedBlenny,7/1/2010,2010,Summer,Gibbs Shoal 8,Gibbs Shoal,8,Shallow,CrestedBlenny,1,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.447,Early shell,Early,
2010SummerGibbs Shoal8Shallow,2010SummerGibbs Shoal8ShallowE.Depressus,7/1/2010,2010,Summer,Gibbs Shoal 8,Gibbs Shoal,8,Shallow,E.Depressus,26,16.6,12.8,11.3,10.4,11.3,7.4,9.1,6.1,6.6,8.4,5.2,10,10.6,8.3,4.6,5.7,7.2,7.8,5.1,5,5.2,10.6,4.1,4.5,3.2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,7.335,Early shell,Early,
2010SummerGibbs Shoal8Shallow,2010SummerGibbs Shoal8ShallowNakedGoby,7/1/2010,2010,Summer,Gibbs Shoal 8,Gibbs Shoal,8,Shallow,NakedGoby,5,17.3,20.9,26.6,21.7,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666,Early shell,Early,
2010SummerGibbs Shoal8Shallow,2010SummerGibbs Shoal8ShallowSkilletFish,7/1/2010,2010,Summer,Gibbs Shoal 8,Gibbs Shoal,8,Shallow,SkilletFish,1,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565,Early shell,Early,
2010SummerGibbs Shoal9Deep,2010SummerGibbs Shoal9DeepE.Depressus,7/1/2010,2010,Summer,Gibbs Shoal 9,Gibbs Shoal,9,Deep,E.Depressus,20,7.5,10.5,16.4,9.9,9.1,6.3,3.7,10.3,13,7.9,10.3,6,10,6.7,7.5,4.5,5.5,4.8,6.4,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38,Early small,Early,Small
2010SummerGibbs Shoal9Deep,2010SummerGibbs Shoal9DeepNakedGoby,7/1/2010,2010,Summer,Gibbs Shoal 9,Gibbs Shoal,9,Deep,NakedGoby,1,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,Early small,Early,Small
2010SummerGibbs Shoal9Shallow,2010SummerGibbs Shoal9ShallowBluecrab,7/1/2010,2010,Summer,Gibbs Shoal 9,Gibbs Shoal,9,Shallow,Bluecrab,1,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.084,Early small,Early,Small
2010SummerGibbs Shoal9Shallow,2010SummerGibbs Shoal9ShallowE.Depressus,7/1/2010,2010,Summer,Gibbs Shoal 9,Gibbs Shoal,9,Shallow,E.Depressus,35,4.9,5.5,7.1,8.2,13.6,13.1,10.3,14.6,13.5,9.9,11.9,9.8,8.8,9.3,8.5,7.3,6.1,7.9,6.1,5.7,5.6,5,4.7,5,5.8,3.9,5.7,7.5,7.3,4.2,4.9,4,3.8,4.3,4.3,,,,,,,,,,,,,,,,5.752,Early small,Early,Small
2010SummerGibbs Shoal9Shallow,2010SummerGibbs Shoal9ShallowNakedGoby,7/1/2010,2010,Summer,Gibbs Shoal 9,Gibbs Shoal,9,Shallow,NakedGoby,6,22.3,20.7,18.9,32.3,19.8,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012,Early small,Early,Small
2010SummerGibbs Shoal21Deep,2010SummerGibbs Shoal21DeepE.Depressus,7/1/2010,2010,Summer,Gibbs Shoal 21,Gibbs Shoal,21,Deep,E.Depressus,38,16.5,11.9,12.5,13.7,11,3.5,3.7,3.9,4.1,5.7,4.6,4.2,5.9,5.8,5.9,6.5,5.7,2.9,7,8,8.9,7.3,8.8,8.6,9.4,9.7,2.7,5.2,5.3,4.9,5,5.1,6.1,5.1,5.9,7,7.4,4.9,,,,,,,,,,,,,7.431,Early shell,Early,
2010SummerGibbs Shoal21Deep,2010SummerGibbs Shoal21DeepLunardovesnail,7/1/2010,2010,Summer,Gibbs Shoal 21,Gibbs Shoal,21,Deep,Lunardovesnail,1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,Early shell,Early,
2010SummerGibbs Shoal21Deep,2010SummerGibbs Shoal21DeepNakedGoby,7/1/2010,2010,Summer,Gibbs Shoal 21,Gibbs Shoal,21,Deep,NakedGoby,8,20,25.2,22.7,16.1,30.1,23.4,21.9,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914,Early shell,Early,
2010SummerGibbs Shoal21Shallow,2010SummerGibbs Shoal21ShallowE.Depressus,7/1/2010,2010,Summer,Gibbs Shoal 21,Gibbs Shoal,21,Shallow,E.Depressus,29,16.5,14.2,13.2,11.7,11.6,9.5,10.1,9.2,9.9,9.7,8.7,8.3,8,7.8,8,7.6,7.5,8.8,7.7,8.1,5,5.1,5.5,5.1,4.5,3.5,5.2,3.2,4.7,,,,,,,,,,,,,,,,,,,,,,8.295,Early shell,Early,
2010SummerGibbs Shoal21Shallow,2010SummerGibbs Shoal21ShallowNakedGoby,7/1/2010,2010,Summer,Gibbs Shoal 21,Gibbs Shoal,21,Shallow,NakedGoby,3,14.6,20.4,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883,Early shell,Early,
2010SummerGibbs Shoal21Shallow,2010SummerGibbs Shoal21ShallowPolychaete,7/1/2010,2010,Summer,Gibbs Shoal 21,Gibbs Shoal,21,Shallow,Polychaete,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276,Early shell,Early,
2010SummerGibbs Shoal22Deep,2010SummerGibbs Shoal22DeepCrestedBlenny,7/1/2010,2010,Summer,Gibbs Shoal 22,Gibbs Shoal,22,Deep,CrestedBlenny,1,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.549,Blank,,
2010SummerGibbs Shoal22Deep,2010SummerGibbs Shoal22DeepE.Depressus,7/1/2010,2010,Summer,Gibbs Shoal 22,Gibbs Shoal,22,Deep,E.Depressus,18,8.7,6.1,7.1,5.4,3,6.7,6,9.9,11.6,5.4,5.1,12.1,7.6,8.3,12.4,5.2,7.1,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.832,Blank,,
2010SummerGibbs Shoal22Deep,2010SummerGibbs Shoal22DeepNakedGoby,7/1/2010,2010,Summer,Gibbs Shoal 22,Gibbs Shoal,22,Deep,NakedGoby,4,26.1,19,20.5,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535,Blank,,
2010SummerGibbs Shoal22Shallow,2010SummerGibbs Shoal22ShallowCrestedBlenny,7/1/2010,2010,Summer,Gibbs Shoal 22,Gibbs Shoal,22,Shallow,CrestedBlenny,1,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.456,Blank,,
2010SummerGibbs Shoal22Shallow,2010SummerGibbs Shoal22ShallowE.Depressus,7/1/2010,2010,Summer,Gibbs Shoal 22,Gibbs Shoal,22,Shallow,E.Depressus,14,13.2,8.5,8.3,9.7,8.8,6.7,5.1,8.2,7.5,6,5.2,8.8,6.2,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.248,Blank,,
2010SummerGibbs Shoal22Shallow,2010SummerGibbs Shoal22ShallowNakedGoby,7/1/2010,2010,Summer,Gibbs Shoal 22,Gibbs Shoal,22,Shallow,NakedGoby,3,29.2,17.1,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,Blank,,
2010SummerGibbs Shoal22Shallow,2010SummerGibbs Shoal22ShallowSkilletFish,7/1/2010,2010,Summer,Gibbs Shoal 22,Gibbs Shoal,22,Shallow,SkilletFish,1,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.427,Blank,,
2010FallGibbs Shoal5Deep,2010FallGibbs Shoal5DeepE.Depressus,9/1/2010,2010,Fall,Gibbs Shoal 5,Gibbs Shoal,5,Deep,E.Depressus,33,10.74,8.2,6,7.7,9.5,6.4,6.6,5.9,6.6,7.3,11.1,9.8,7.1,7.5,11.6,14.3,19.4,14.1,9.2,16,11.8,11.3,6.2,8.1,5.1,5.9,6.3,6,5.7,4.7,5.5,2.6,5.6,,,,,,,,,,,,,,,,,,9.142,Blank,,
2010FallGibbs Shoal5Deep,2010FallGibbs Shoal5DeepNakedGoby,9/1/2010,2010,Fall,Gibbs Shoal 5,Gibbs Shoal,5,Deep,NakedGoby,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,Blank,,
2010FallGibbs Shoal5Deep,2010FallGibbs Shoal5DeepP.Herbstii,9/1/2010,2010,Fall,Gibbs Shoal 5,Gibbs Shoal,5,Deep,P.Herbstii,1,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,Blank,,
2010FallGibbs Shoal5Deep,2010FallGibbs Shoal5DeepToadfish,9/1/2010,2010,Fall,Gibbs Shoal 5,Gibbs Shoal,5,Deep,Toadfish,1,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.173,Blank,,
2010FallGibbs Shoal6Deep,2010FallGibbs Shoal6DeepE.Depressus,9/1/2010,2010,Fall,Gibbs Shoal 6,Gibbs Shoal,6,Deep,E.Depressus,25,6.7,9.7,6.8,11.7,9.7,14.3,12.1,11.4,7.2,8.4,9.5,6.7,6.9,3.8,5.1,4.8,7.7,10.8,4.3,16.5,7,5.3,7.5,6.2,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,7.871,Late large,Late,Large
2010FallGibbs Shoal6Deep,2010FallGibbs Shoal6DeepImpressedodostome,9/1/2010,2010,Fall,Gibbs Shoal 6,Gibbs Shoal,6,Deep,Impressedodostome,2,4.5,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,Late large,Late,Large
2010FallGibbs Shoal6Deep,2010FallGibbs Shoal6DeepNakedGoby,9/1/2010,2010,Fall,Gibbs Shoal 6,Gibbs Shoal,6,Deep,NakedGoby,1,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,Late large,Late,Large
2010FallGibbs Shoal6Deep,2010FallGibbs Shoal6DeepPolychaete,9/1/2010,2010,Fall,Gibbs Shoal 6,Gibbs Shoal,6,Deep,Polychaete,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,Late large,Late,Large
2010FallGibbs Shoal7Deep,2010FallGibbs Shoal7DeepE.Depressus,9/1/2010,2010,Fall,Gibbs Shoal 7,Gibbs Shoal,7,Deep,E.Depressus,28,15.4,11.8,11,9.3,8.3,7.9,6.8,7.2,5.9,8.3,7.1,6.5,6.3,6.1,5.4,4.4,3.4,3.7,5.1,4.6,4.9,3.8,6.1,4.3,5.1,6.2,5.1,3.4,,,,,,,,,,,,,,,,,,,,,,,4.964,Early small,Early,Small
2010FallGibbs Shoal7Deep,2010FallGibbs Shoal7DeepP.Herbstii,9/1/2010,2010,Fall,Gibbs Shoal 7,Gibbs Shoal,7,Deep,P.Herbstii,2,22.7,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.746,Early small,Early,Small
2010FallGibbs Shoal7Deep,2010FallGibbs Shoal7DeepSkilletFish,9/1/2010,2010,Fall,Gibbs Shoal 7,Gibbs Shoal,7,Deep,SkilletFish,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.686,Early small,Early,Small
2010FallGibbs Shoal9Deep,2010FallGibbs Shoal9DeepE.Depressus,9/1/2010,2010,Fall,Gibbs Shoal 9,Gibbs Shoal,9,Deep,E.Depressus,26,18,18.6,12.1,14.2,9,6.2,9.2,11.4,10.8,8,7.3,9.2,6.2,6.3,6.4,6.1,8.8,7.1,6.3,3.9,3.9,4.8,4.7,5.4,4.9,6.2,,,,,,,,,,,,,,,,,,,,,,,,,9.062,Early small,Early,Small
2010FallGibbs Shoal20Deep,2010FallGibbs Shoal20DeepE.Depressus,9/1/2010,2010,Fall,Gibbs Shoal 20,Gibbs Shoal,20,Deep,E.Depressus,4,13.4,10.6,8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583,Late small,Late,Small
2010FallGibbs Shoal20Shallow,2010FallGibbs Shoal20ShallowE.Depressus,9/1/2010,2010,Fall,Gibbs Shoal 20,Gibbs Shoal,20,Shallow,E.Depressus,28,6.2,6.3,5.1,5.2,20.7,17.8,14.7,11.8,12.7,11.9,11.7,12.1,10.2,10.3,10.6,9.1,9.6,8.5,8.4,8.7,8.4,9.2,8.3,8.5,8.7,7.9,7.7,7.1,,,,,,,,,,,,,,,,,,,,,,,14.165,Late small,Late,Small
2010FallGibbs Shoal20Shallow,2010FallGibbs Shoal20ShallowSkilletFish,9/1/2010,2010,Fall,Gibbs Shoal 20,Gibbs Shoal,20,Shallow,SkilletFish,1,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945,Late small,Late,Small
2010FallGibbs Shoal20Shallow,2010FallGibbs Shoal20ShallowStoneCrab,9/1/2010,2010,Fall,Gibbs Shoal 20,Gibbs Shoal,20,Shallow,StoneCrab,1,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,Late small,Late,Small
